State	Model	DGPost	GDagSlide	RateActivate	RateDeactivate	bubbleLeft	bubbleRight	deltaGDaggerBacktrack	hybridLen	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	logPrior	chiSquared
40220	2	-1.1453294903	23.4954554325	0.0472525345	0.0531155123	1.0000000000	1.0000000000	9.8274701941	11.0000000000	99.2311809800	0.3030000000	0.1510000000	0.1030000000	0.0880000000	0.0260000000	0.0360000000	0.0290000000	0.0230000000	0.0150000000	0.0040000000	0.0030000000	0.0080000000	0.0040000000	0.0020000000	0.0000000000	0.0030000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0610000000	0.0340000000	0.0340000000	0.0190000000	0.0060000000	0.0290000000	0.0270000000	0.0180000000	0.0100000000	0.0020000000	0.0140000000	0.0100000000	0.0080000000	0.0020000000	0.0010000000	0.0080000000	0.0080000000	0.0030000000	0.0040000000	0.0010000000	-13.382308	0.019090
40240	2	-1.1453294903	23.4486156695	0.0412436804	0.0531155123	1.0000000000	1.0000000000	9.8274701941	11.0000000000	99.6421071610	0.2840000000	0.1350000000	0.1190000000	0.1050000000	0.0330000000	0.0050000000	0.0050000000	0.0090000000	0.0010000000	0.0010000000	0.0010000000	0.0020000000	0.0000000000	0.0030000000	0.0000000000	0.0030000000	0.0000000000	0.0020000000	0.0050000000	0.0010000000	0.0420000000	0.0370000000	0.0150000000	0.0140000000	0.0060000000	0.0040000000	0.0050000000	0.0020000000	0.0020000000	0.0000000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	-13.388690	0.025023
40260	2	-1.1453294903	23.4486156695	0.0412436804	0.0531155123	1.0000000000	1.0000000000	9.8274701941	11.0000000000	99.6421071610	0.2840000000	0.1350000000	0.1190000000	0.1050000000	0.0330000000	0.0050000000	0.0050000000	0.0090000000	0.0010000000	0.0010000000	0.0010000000	0.0020000000	0.0000000000	0.0030000000	0.0000000000	0.0030000000	0.0000000000	0.0020000000	0.0050000000	0.0010000000	0.0420000000	0.0370000000	0.0150000000	0.0140000000	0.0060000000	0.0040000000	0.0050000000	0.0020000000	0.0020000000	0.0000000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	-13.388690	0.025023
40280	2	-1.1453294903	23.4486156695	0.0412436804	0.0531155123	1.0000000000	1.0000000000	9.8274701941	11.0000000000	99.6421071610	0.2840000000	0.1350000000	0.1190000000	0.1050000000	0.0330000000	0.0050000000	0.0050000000	0.0090000000	0.0010000000	0.0010000000	0.0010000000	0.0020000000	0.0000000000	0.0030000000	0.0000000000	0.0030000000	0.0000000000	0.0020000000	0.0050000000	0.0010000000	0.0420000000	0.0370000000	0.0150000000	0.0140000000	0.0060000000	0.0040000000	0.0050000000	0.0020000000	0.0020000000	0.0000000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	-13.388690	0.025023
40300	1	-1.5699986806	23.4486156695	0.0412435678	0.0531185823	1.0000000000	3.0000000000	9.8274701941	11.0000000000	99.6421071610	0.2710000000	0.1650000000	0.0980000000	0.0860000000	0.0280000000	0.0260000000	0.0170000000	0.0120000000	0.0050000000	0.0040000000	0.0020000000	0.0040000000	0.0010000000	0.0020000000	0.0000000000	0.0000000000	0.0030000000	0.0010000000	0.0000000000	0.0000000000	0.0530000000	0.0350000000	0.0280000000	0.0170000000	0.0040000000	0.0210000000	0.0240000000	0.0170000000	0.0100000000	0.0010000000	0.0060000000	0.0050000000	0.0040000000	0.0020000000	0.0000000000	0.0110000000	0.0030000000	0.0020000000	0.0040000000	0.0000000000	-12.691257	0.018031
40320	2	-1.5699986806	23.4486156695	0.0412435678	0.0519791504	1.0000000000	3.0000000000	9.8274701941	11.0000000000	99.4225863588	0.2500000000	0.1320000000	0.1100000000	0.0750000000	0.0270000000	0.0270000000	0.0200000000	0.0210000000	0.0140000000	0.0020000000	0.0070000000	0.0040000000	0.0040000000	0.0010000000	0.0010000000	0.0000000000	0.0030000000	0.0000000000	0.0000000000	0.0000000000	0.0590000000	0.0350000000	0.0200000000	0.0160000000	0.0020000000	0.0240000000	0.0200000000	0.0150000000	0.0120000000	0.0020000000	0.0080000000	0.0040000000	0.0080000000	0.0030000000	0.0000000000	0.0040000000	0.0070000000	0.0040000000	0.0030000000	0.0010000000	-12.681282	0.019251
40340	2	-1.5699986806	23.4486156695	0.0412435678	0.0519791504	1.0000000000	3.0000000000	9.8274701941	11.0000000000	99.4225863588	0.2500000000	0.1320000000	0.1100000000	0.0750000000	0.0270000000	0.0270000000	0.0200000000	0.0210000000	0.0140000000	0.0020000000	0.0070000000	0.0040000000	0.0040000000	0.0010000000	0.0010000000	0.0000000000	0.0030000000	0.0000000000	0.0000000000	0.0000000000	0.0590000000	0.0350000000	0.0200000000	0.0160000000	0.0020000000	0.0240000000	0.0200000000	0.0150000000	0.0120000000	0.0020000000	0.0080000000	0.0040000000	0.0080000000	0.0030000000	0.0000000000	0.0040000000	0.0070000000	0.0040000000	0.0030000000	0.0010000000	-12.681282	0.019251
40360	2	-1.5699986806	23.4486156695	0.0412435678	0.0519791504	1.0000000000	3.0000000000	9.8274701941	11.0000000000	99.4225863588	0.2500000000	0.1320000000	0.1100000000	0.0750000000	0.0270000000	0.0270000000	0.0200000000	0.0210000000	0.0140000000	0.0020000000	0.0070000000	0.0040000000	0.0040000000	0.0010000000	0.0010000000	0.0000000000	0.0030000000	0.0000000000	0.0000000000	0.0000000000	0.0590000000	0.0350000000	0.0200000000	0.0160000000	0.0020000000	0.0240000000	0.0200000000	0.0150000000	0.0120000000	0.0020000000	0.0080000000	0.0040000000	0.0080000000	0.0030000000	0.0000000000	0.0040000000	0.0070000000	0.0040000000	0.0030000000	0.0010000000	-12.681282	0.019251
40380	2	-1.5699986806	23.4486156695	0.0412435678	0.0519791504	1.0000000000	3.0000000000	9.8274701941	11.0000000000	99.4225863588	0.2500000000	0.1320000000	0.1100000000	0.0750000000	0.0270000000	0.0270000000	0.0200000000	0.0210000000	0.0140000000	0.0020000000	0.0070000000	0.0040000000	0.0040000000	0.0010000000	0.0010000000	0.0000000000	0.0030000000	0.0000000000	0.0000000000	0.0000000000	0.0590000000	0.0350000000	0.0200000000	0.0160000000	0.0020000000	0.0240000000	0.0200000000	0.0150000000	0.0120000000	0.0020000000	0.0080000000	0.0040000000	0.0080000000	0.0030000000	0.0000000000	0.0040000000	0.0070000000	0.0040000000	0.0030000000	0.0010000000	-12.681282	0.019251
40400	2	-1.5699986806	23.4486156695	0.0412435678	0.0519791504	1.0000000000	3.0000000000	9.8274701941	11.0000000000	99.4225863588	0.2500000000	0.1320000000	0.1100000000	0.0750000000	0.0270000000	0.0270000000	0.0200000000	0.0210000000	0.0140000000	0.0020000000	0.0070000000	0.0040000000	0.0040000000	0.0010000000	0.0010000000	0.0000000000	0.0030000000	0.0000000000	0.0000000000	0.0000000000	0.0590000000	0.0350000000	0.0200000000	0.0160000000	0.0020000000	0.0240000000	0.0200000000	0.0150000000	0.0120000000	0.0020000000	0.0080000000	0.0040000000	0.0080000000	0.0030000000	0.0000000000	0.0040000000	0.0070000000	0.0040000000	0.0030000000	0.0010000000	-12.681282	0.019251
40420	1	-1.3559573422	23.4486156695	0.0412435678	0.0519791504	1.0000000000	2.0000000000	9.8274701941	11.0000000000	39.0901592379	0.2710000000	0.1530000000	0.1250000000	0.0920000000	0.0230000000	0.0270000000	0.0230000000	0.0200000000	0.0060000000	0.0070000000	0.0080000000	0.0020000000	0.0020000000	0.0010000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0470000000	0.0350000000	0.0270000000	0.0140000000	0.0040000000	0.0190000000	0.0220000000	0.0130000000	0.0100000000	0.0030000000	0.0020000000	0.0040000000	0.0090000000	0.0040000000	0.0000000000	0.0090000000	0.0090000000	0.0030000000	0.0000000000	0.0000000000	-12.515042	0.020196
40440	1	-1.4338151133	23.4837375383	0.0412435678	0.0438912717	1.0000000000	2.0000000000	9.9059635922	11.0000000000	38.8068712517	0.2580000000	0.1160000000	0.1040000000	0.0750000000	0.0270000000	0.0240000000	0.0150000000	0.0100000000	0.0070000000	0.0020000000	0.0080000000	0.0020000000	0.0050000000	0.0040000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0510000000	0.0340000000	0.0180000000	0.0190000000	0.0040000000	0.0250000000	0.0200000000	0.0130000000	0.0110000000	0.0020000000	0.0100000000	0.0030000000	0.0090000000	0.0010000000	0.0020000000	0.0040000000	0.0080000000	0.0050000000	0.0000000000	0.0000000000	-12.521897	0.019860
40460	2	-1.3533018557	23.4503258798	0.0412435678	0.0438912717	1.0000000000	2.0000000000	9.8959580511	11.0000000000	42.7560270345	0.2440000000	0.1370000000	0.0910000000	0.0760000000	0.0120000000	0.0190000000	0.0130000000	0.0080000000	0.0060000000	0.0020000000	0.0040000000	0.0060000000	0.0050000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0020000000	0.0000000000	0.0000000000	0.0460000000	0.0320000000	0.0240000000	0.0160000000	0.0000000000	0.0270000000	0.0110000000	0.0040000000	0.0120000000	0.0030000000	0.0050000000	0.0040000000	0.0010000000	0.0030000000	0.0010000000	0.0040000000	0.0070000000	0.0050000000	0.0050000000	0.0000000000	-12.483211	0.018299
40480	2	-1.3533018557	23.4503258798	0.0412435678	0.0438912717	1.0000000000	2.0000000000	9.8959580511	11.0000000000	42.7560270345	0.2440000000	0.1370000000	0.0910000000	0.0760000000	0.0120000000	0.0190000000	0.0130000000	0.0080000000	0.0060000000	0.0020000000	0.0040000000	0.0060000000	0.0050000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0020000000	0.0000000000	0.0000000000	0.0460000000	0.0320000000	0.0240000000	0.0160000000	0.0000000000	0.0270000000	0.0110000000	0.0040000000	0.0120000000	0.0030000000	0.0050000000	0.0040000000	0.0010000000	0.0030000000	0.0010000000	0.0040000000	0.0070000000	0.0050000000	0.0050000000	0.0000000000	-12.483211	0.018299
40500	2	-1.3533018557	23.4503258798	0.0412435678	0.0438912717	1.0000000000	2.0000000000	9.8959580511	11.0000000000	42.7560270345	0.2440000000	0.1370000000	0.0910000000	0.0760000000	0.0120000000	0.0190000000	0.0130000000	0.0080000000	0.0060000000	0.0020000000	0.0040000000	0.0060000000	0.0050000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0020000000	0.0000000000	0.0000000000	0.0460000000	0.0320000000	0.0240000000	0.0160000000	0.0000000000	0.0270000000	0.0110000000	0.0040000000	0.0120000000	0.0030000000	0.0050000000	0.0040000000	0.0010000000	0.0030000000	0.0010000000	0.0040000000	0.0070000000	0.0050000000	0.0050000000	0.0000000000	-12.483211	0.018299
40520	1	-1.3533018554	23.5567896748	0.0412323303	0.0438912717	1.0000000000	1.0000000000	9.8959580511	11.0000000000	43.1017937025	0.2730000000	0.1490000000	0.1100000000	0.0750000000	0.0190000000	0.0220000000	0.0160000000	0.0150000000	0.0140000000	0.0030000000	0.0040000000	0.0030000000	0.0040000000	0.0010000000	0.0000000000	0.0020000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0740000000	0.0280000000	0.0330000000	0.0210000000	0.0030000000	0.0340000000	0.0170000000	0.0170000000	0.0130000000	0.0100000000	0.0060000000	0.0090000000	0.0080000000	0.0030000000	0.0000000000	0.0110000000	0.0040000000	0.0080000000	0.0020000000	0.0010000000	-12.635744	0.014762
40540	2	-1.3765248621	23.5567896748	0.0236436344	0.0441542874	1.0000000000	1.0000000000	9.8959580661	11.0000000000	26.4390178294	0.3210000000	0.1670000000	0.1400000000	0.1120000000	0.0390000000	0.0270000000	0.0250000000	0.0270000000	0.0220000000	0.0040000000	0.0070000000	0.0090000000	0.0060000000	0.0070000000	0.0020000000	0.0020000000	0.0010000000	0.0030000000	0.0000000000	0.0000000000	0.0660000000	0.0320000000	0.0260000000	0.0300000000	0.0090000000	0.0280000000	0.0310000000	0.0220000000	0.0220000000	0.0040000000	0.0130000000	0.0100000000	0.0050000000	0.0080000000	0.0000000000	0.0040000000	0.0060000000	0.0020000000	0.0080000000	0.0020000000	-14.572692	0.024004
40560	1	-1.3758571203	23.5567896748	0.0236503155	0.0441542873	1.0000000000	3.0000000000	9.5348502711	11.0000000000	49.0570680024	0.2950000000	0.1540000000	0.1240000000	0.0970000000	0.0350000000	0.0210000000	0.0220000000	0.0190000000	0.0140000000	0.0070000000	0.0070000000	0.0050000000	0.0060000000	0.0050000000	0.0000000000	0.0010000000	0.0020000000	0.0020000000	0.0020000000	0.0010000000	0.0510000000	0.0300000000	0.0300000000	0.0270000000	0.0150000000	0.0220000000	0.0200000000	0.0130000000	0.0150000000	0.0050000000	0.0080000000	0.0060000000	0.0020000000	0.0040000000	0.0020000000	0.0090000000	0.0030000000	0.0040000000	0.0040000000	0.0010000000	-13.354931	0.021056
40580	2	-1.3758571203	23.5567895656	0.0236503155	0.0441542873	1.0000000000	3.0000000000	9.5348502711	11.0000000000	49.0570680024	0.2760000000	0.1350000000	0.1210000000	0.1100000000	0.0480000000	0.0270000000	0.0180000000	0.0240000000	0.0090000000	0.0110000000	0.0080000000	0.0050000000	0.0040000000	0.0020000000	0.0040000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0490000000	0.0380000000	0.0330000000	0.0240000000	0.0130000000	0.0150000000	0.0170000000	0.0270000000	0.0100000000	0.0040000000	0.0080000000	0.0050000000	0.0070000000	0.0050000000	0.0000000000	0.0070000000	0.0070000000	0.0030000000	0.0060000000	0.0020000000	-13.354931	0.026080
40600	2	-1.3758571203	23.5567895656	0.0236503155	0.0441542873	1.0000000000	3.0000000000	9.5348502711	11.0000000000	49.0570680024	0.2760000000	0.1350000000	0.1210000000	0.1100000000	0.0480000000	0.0270000000	0.0180000000	0.0240000000	0.0090000000	0.0110000000	0.0080000000	0.0050000000	0.0040000000	0.0020000000	0.0040000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0490000000	0.0380000000	0.0330000000	0.0240000000	0.0130000000	0.0150000000	0.0170000000	0.0270000000	0.0100000000	0.0040000000	0.0080000000	0.0050000000	0.0070000000	0.0050000000	0.0000000000	0.0070000000	0.0070000000	0.0030000000	0.0060000000	0.0020000000	-13.354931	0.026080
40620	2	-1.4286846968	23.5567895656	0.0220679899	0.0440621308	1.0000000000	3.0000000000	9.9431147085	11.0000000000	49.0570680024	0.2920000000	0.1560000000	0.1160000000	0.1370000000	0.0490000000	0.0290000000	0.0290000000	0.0270000000	0.0190000000	0.0100000000	0.0090000000	0.0090000000	0.0030000000	0.0040000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0630000000	0.0320000000	0.0330000000	0.0340000000	0.0090000000	0.0270000000	0.0350000000	0.0190000000	0.0160000000	0.0060000000	0.0080000000	0.0050000000	0.0040000000	0.0050000000	0.0020000000	0.0050000000	0.0060000000	0.0050000000	0.0040000000	0.0030000000	-13.702291	0.025806
40640	2	-1.4286846968	23.5567895656	0.0220679899	0.0440621308	1.0000000000	3.0000000000	9.9431147085	11.0000000000	49.0570680024	0.2920000000	0.1560000000	0.1160000000	0.1370000000	0.0490000000	0.0290000000	0.0290000000	0.0270000000	0.0190000000	0.0100000000	0.0090000000	0.0090000000	0.0030000000	0.0040000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0630000000	0.0320000000	0.0330000000	0.0340000000	0.0090000000	0.0270000000	0.0350000000	0.0190000000	0.0160000000	0.0060000000	0.0080000000	0.0050000000	0.0040000000	0.0050000000	0.0020000000	0.0050000000	0.0060000000	0.0050000000	0.0040000000	0.0030000000	-13.702291	0.025806
40660	2	-1.4286846968	23.5567895656	0.0220679899	0.0440621308	1.0000000000	3.0000000000	9.9431147085	11.0000000000	49.0570680024	0.2920000000	0.1560000000	0.1160000000	0.1370000000	0.0490000000	0.0290000000	0.0290000000	0.0270000000	0.0190000000	0.0100000000	0.0090000000	0.0090000000	0.0030000000	0.0040000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0630000000	0.0320000000	0.0330000000	0.0340000000	0.0090000000	0.0270000000	0.0350000000	0.0190000000	0.0160000000	0.0060000000	0.0080000000	0.0050000000	0.0040000000	0.0050000000	0.0020000000	0.0050000000	0.0060000000	0.0050000000	0.0040000000	0.0030000000	-13.702291	0.025806
40680	2	-1.4286846968	23.5567895656	0.0220679899	0.0440621308	1.0000000000	3.0000000000	9.9431147085	11.0000000000	49.0570680024	0.2920000000	0.1560000000	0.1160000000	0.1370000000	0.0490000000	0.0290000000	0.0290000000	0.0270000000	0.0190000000	0.0100000000	0.0090000000	0.0090000000	0.0030000000	0.0040000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0630000000	0.0320000000	0.0330000000	0.0340000000	0.0090000000	0.0270000000	0.0350000000	0.0190000000	0.0160000000	0.0060000000	0.0080000000	0.0050000000	0.0040000000	0.0050000000	0.0020000000	0.0050000000	0.0060000000	0.0050000000	0.0040000000	0.0030000000	-13.702291	0.025806
40700	2	-1.4286846968	23.5567895656	0.0220679899	0.0440621308	1.0000000000	3.0000000000	9.9431147085	11.0000000000	49.0570680024	0.2920000000	0.1560000000	0.1160000000	0.1370000000	0.0490000000	0.0290000000	0.0290000000	0.0270000000	0.0190000000	0.0100000000	0.0090000000	0.0090000000	0.0030000000	0.0040000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0630000000	0.0320000000	0.0330000000	0.0340000000	0.0090000000	0.0270000000	0.0350000000	0.0190000000	0.0160000000	0.0060000000	0.0080000000	0.0050000000	0.0040000000	0.0050000000	0.0020000000	0.0050000000	0.0060000000	0.0050000000	0.0040000000	0.0030000000	-13.702291	0.025806
40720	2	-1.4286846968	23.5567895656	0.0220679899	0.0440621308	1.0000000000	3.0000000000	9.9431147085	11.0000000000	49.0570680024	0.2920000000	0.1560000000	0.1160000000	0.1370000000	0.0490000000	0.0290000000	0.0290000000	0.0270000000	0.0190000000	0.0100000000	0.0090000000	0.0090000000	0.0030000000	0.0040000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0630000000	0.0320000000	0.0330000000	0.0340000000	0.0090000000	0.0270000000	0.0350000000	0.0190000000	0.0160000000	0.0060000000	0.0080000000	0.0050000000	0.0040000000	0.0050000000	0.0020000000	0.0050000000	0.0060000000	0.0050000000	0.0040000000	0.0030000000	-13.702291	0.025806
40740	2	-1.4286846968	23.5567895656	0.0220679899	0.0440621308	1.0000000000	3.0000000000	9.9431147085	11.0000000000	49.0570680024	0.2920000000	0.1560000000	0.1160000000	0.1370000000	0.0490000000	0.0290000000	0.0290000000	0.0270000000	0.0190000000	0.0100000000	0.0090000000	0.0090000000	0.0030000000	0.0040000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0630000000	0.0320000000	0.0330000000	0.0340000000	0.0090000000	0.0270000000	0.0350000000	0.0190000000	0.0160000000	0.0060000000	0.0080000000	0.0050000000	0.0040000000	0.0050000000	0.0020000000	0.0050000000	0.0060000000	0.0050000000	0.0040000000	0.0030000000	-13.702291	0.025806
40760	2	-1.4286846968	23.5567895656	0.0220679899	0.0440621308	1.0000000000	3.0000000000	9.9431147085	11.0000000000	49.0570680024	0.2920000000	0.1560000000	0.1160000000	0.1370000000	0.0490000000	0.0290000000	0.0290000000	0.0270000000	0.0190000000	0.0100000000	0.0090000000	0.0090000000	0.0030000000	0.0040000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0630000000	0.0320000000	0.0330000000	0.0340000000	0.0090000000	0.0270000000	0.0350000000	0.0190000000	0.0160000000	0.0060000000	0.0080000000	0.0050000000	0.0040000000	0.0050000000	0.0020000000	0.0050000000	0.0060000000	0.0050000000	0.0040000000	0.0030000000	-13.702291	0.025806
40780	2	-1.4286846968	23.5567895656	0.0220679899	0.0440621308	1.0000000000	3.0000000000	9.9431147085	11.0000000000	49.0570680024	0.2920000000	0.1560000000	0.1160000000	0.1370000000	0.0490000000	0.0290000000	0.0290000000	0.0270000000	0.0190000000	0.0100000000	0.0090000000	0.0090000000	0.0030000000	0.0040000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0630000000	0.0320000000	0.0330000000	0.0340000000	0.0090000000	0.0270000000	0.0350000000	0.0190000000	0.0160000000	0.0060000000	0.0080000000	0.0050000000	0.0040000000	0.0050000000	0.0020000000	0.0050000000	0.0060000000	0.0050000000	0.0040000000	0.0030000000	-13.702291	0.025806
40800	2	-1.4286846968	23.5567895656	0.0220679899	0.0440621308	1.0000000000	3.0000000000	9.9431147085	11.0000000000	49.0570680024	0.2920000000	0.1560000000	0.1160000000	0.1370000000	0.0490000000	0.0290000000	0.0290000000	0.0270000000	0.0190000000	0.0100000000	0.0090000000	0.0090000000	0.0030000000	0.0040000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0630000000	0.0320000000	0.0330000000	0.0340000000	0.0090000000	0.0270000000	0.0350000000	0.0190000000	0.0160000000	0.0060000000	0.0080000000	0.0050000000	0.0040000000	0.0050000000	0.0020000000	0.0050000000	0.0060000000	0.0050000000	0.0040000000	0.0030000000	-13.702291	0.025806
