State	Model	DGtau1	DGtaudag	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	logPrior	chiSquared	
9240000	5	-4.1151563808	3.3807032943	68.679410464	3.3555167717	3.3389203557	124.8268392414	19.709195	16.632605	14.54834	30.152678	26.022281	22.889312	39.976724	34.712742	30.765874	48.779997	42.776797	59.833136	54.038645	49.655378	75.259038	69.054978	64.148712	98.124923	94.336901	91.448208	-11.752298	4.439642	
9250000	5	-3.8775733268	2.000852038	57.5646227481	2.7751477754	0.8997384737	129.1419690594	19.228153	15.792799	13.623322	29.625744	24.956057	21.507121	39.046216	33.229681	29.279484	48.238183	42.045726	60.255795	53.784315	48.176945	74.980491	68.280784	62.83583	100.752978	95.773377	91.067921	-11.255047	4.598979	
9260000	5	-3.9534019331	1.9401317046	60.2093557186	3.140081417	2.807658495	126.6730577415	20.098465	16.577652	14.157308	30.73377	26.086178	22.785188	40.206242	34.599145	30.624845	49.532392	43.130112	61.186058	54.925083	49.358675	76.052287	69.566332	63.97303	99.707228	94.936346	91.335768	-11.426433	4.614693	
9270000	5	-4.0210069978	1.3955642376	62.6090492938	2.9721987621	2.7899883223	126.859662372	19.564321	16.400306	14.069402	30.178165	25.678655	22.674136	39.760804	34.257733	30.28285	48.84388	43.056603	60.914599	54.498821	49.237534	75.43405	69.576904	63.852333	99.468112	94.92301	91.284202	-11.664018	4.600236	
9280000	5	-3.8269058394	3.0836741159	56.9547864486	3.0821207918	2.6087186601	128.4115649257	19.594136	16.132742	13.828841	30.507537	25.445214	22.155774	40.282972	34.19598	29.565984	49.070354	42.171837	61.572592	53.96621	48.171469	76.174035	68.67924	63.222895	100.806659	96.156751	91.581168	-11.360542	4.615327	
9290000	5	-3.8826787821	1.2238943101	57.0307106696	3.0941925933	2.3645677039	126.5053402482	19.945093	16.293782	14.097308	30.666805	25.779975	22.361384	40.185267	34.220243	29.952895	49.733252	42.895217	61.520151	54.141813	48.876477	76.055321	68.877815	63.729597	100.077557	94.688432	91.324616	-11.707755	4.539384	
9300000	5	-3.8223149663	1.347669008	53.4920448288	2.8405255127	0.0698014515	127.7821352212	19.581886	16.095163	13.694022	30.003717	25.31244	21.758094	39.835412	33.785785	29.458603	48.72786	42.071196	60.883206	53.827853	48.4516	75.690106	67.713995	62.86147	99.94459	94.582641	90.856429	-11.492405	4.569773	
9310000	5	-3.9929715757	2.701616039	54.537031091	2.4871296901	2.1057526681	128.9993690001	19.695187	16.276252	14.109026	30.194142	25.620922	22.36866	40.00129	34.579688	30.181248	49.148659	42.835299	61.238007	54.279375	49.138655	76.358893	69.209201	64.171979	100.344984	96.622067	92.393188	-11.082303	4.464322	
9320000	5	-4.0070078594	0.2503501144	58.5687722697	2.5562585557	0.1242304353	129.0318782818	19.286959	15.943231	13.784856	29.698726	25.011592	22.111917	39.160177	33.741054	30.157548	48.390524	42.004031	60.496838	53.826223	48.386416	75.490934	68.46114	63.69376	100.788223	95.29806	91.553675	-12.520611	4.563871	
9330000	5	-3.8745402293	3.2876261086	52.9204156286	2.8641975401	2.8267188677	125.8088377521	19.873593	16.387671	14.119487	30.783983	25.813528	22.286033	40.099585	34.26942	30.354805	49.513659	42.738457	61.526666	53.915342	48.808467	75.821212	68.957775	63.630886	99.572167	94.845026	90.842597	-11.294913	4.551775	
9340000	5	-3.980004519	4.6837160813	51.4775336021	2.2966650121	1.657772732	129.6715842729	19.280603	16.130144	13.928125	30.120945	25.321841	22.185766	39.523591	33.759069	30.002884	48.562061	42.506997	60.852438	53.772779	49.062837	75.880527	69.131623	63.365485	100.894608	96.47178	92.200622	-12.248932	4.537338	
9350000	5	-4.0033425559	3.8241911838	56.4725743261	2.5952579025	0.6303223666	126.1692500721	19.315376	16.099659	13.972225	29.875244	25.424762	22.331482	39.686471	33.980531	30.075064	48.29513	42.23732	60.342371	53.513586	48.840854	74.486418	68.662093	63.317986	98.511321	94.087365	90.408421	-11.585906	4.612548	
9360000	5	-4.0374986744	1.9287262528	60.3608439436	2.6223854266	0.6987426787	128.5282290083	19.297574	16.042913	13.945386	29.841592	25.328058	22.305737	39.263831	34.120729	30.324164	48.398334	42.091038	60.614196	53.698913	48.763314	75.732163	68.911822	63.780372	99.711325	95.339956	91.498263	-11.29143	4.572737	
9370000	5	-4.0886382894	2.6796292864	65.6069127743	2.8464686769	0.7350215024	127.5863598302	19.178686	16.170224	14.009128	29.864027	25.411113	22.461271	39.441909	34.183339	30.026076	48.565136	42.520702	60.133631	53.963761	48.944916	75.219861	68.716783	64.076362	99.284565	95.385277	91.818003	-11.362137	4.52622	
9380000	5	-4.033033921	0.2998091796	68.2415131068	2.992614792	0.5156283636	129.9697162701	19.086573	15.983579	13.911475	29.61912	25.146063	22.322104	39.226014	33.795012	29.777387	48.054382	42.036161	60.469841	53.892866	48.761863	75.473337	68.807637	63.89248	101.246562	95.784278	91.860297	-12.749743	4.605772	
9390000	5	-3.9555088875	1.8068004774	66.7382206194	3.4374864942	0.940820195	128.7480744289	19.652381	16.211108	14.083403	30.639336	25.663062	22.456952	40.007962	34.008329	30.462369	49.246508	42.323448	61.191819	54.122626	49.10048	76.258155	69.200681	63.960151	99.99181	96.292444	92.199597	-11.666016	4.46922	
9400000	5	-3.982958538	3.9043734209	66.9102303939	3.2981815012	1.7469129141	128.1173666376	19.331549	16.142214	13.919844	30.061984	25.496808	22.348786	39.605436	34.025577	29.887684	48.659729	42.370186	60.831801	54.327252	49.134972	75.933385	68.956243	63.88827	100.392608	95.1535	91.889636	-12.02786	4.621035	
9410000	5	-3.9655301491	1.9260200658	63.636131457	3.1414655023	1.3023713931	129.6842305651	19.733472	16.557202	14.203041	30.652803	25.99637	22.638671	40.180295	34.498868	30.355212	49.599065	43.06912	61.247465	54.467406	49.259702	76.30719	69.653887	64.831533	101.994727	96.698624	92.297504	-11.505415	4.592048	
9420000	5	-4.0809739739	1.8092451883	68.5724287687	3.046237505	0.0003664158	126.0274360939	19.090815	16.069598	13.960933	29.547456	25.300269	22.309307	39.031518	33.590118	30.337592	47.708793	42.016806	59.674135	53.004521	48.993314	73.772287	68.440722	63.040543	98.626932	93.745112	90.524743	-11.567965	4.602552	
9430000	5	-4.1178707435	0.2289447649	66.3585868209	3.0954259358	3.1469559808	125.9234290263	19.497254	16.646548	14.433459	30.395966	26.187291	23.007074	39.735889	34.884416	31.004428	48.764309	43.147119	60.938764	54.264293	50.057161	74.90908	69.415386	64.742142	98.879126	94.719429	91.78005	-12.836216	4.629443	
9440000	5	-4.2013638317	1.0373198922	65.5139925178	2.7075521658	1.4322662796	126.2236443804	19.27245	16.504337	14.460091	29.866224	25.947465	22.908728	39.096846	34.816968	31.036468	48.229596	42.919764	60.447979	54.517341	50.186264	74.327856	68.956985	64.744334	98.430706	95.282207	91.649888	-11.906887	4.622993	
9450000	5	-4.0020564619	0.2056893703	64.519173947	3.1740959856	1.6793818792	127.6957216757	19.60201	16.203212	14.092098	30.364368	25.880005	22.418223	40.366487	34.469119	30.491939	49.317956	42.908706	60.999914	54.37313	49.267493	75.744545	69.266682	64.34363	99.881983	95.51369	91.968547	-12.850743	4.627184	
9460000	5	-3.9157782582	1.6629280909	60.6738758552	2.8124083712	2.4838945401	130.1595739666	19.230581	15.813715	13.64267	29.674344	25.006106	21.832614	39.132085	33.627863	29.799922	48.58008	41.992518	60.632365	53.319544	48.507256	75.729266	68.81551	63.118131	101.301893	95.315493	91.986716	-11.448397	4.622508	
9470000	5	-4.0404053447	5.2717096801	71.3512518699	3.0572340323	0.7897563822	130.7325829021	18.949906	15.739609	13.738934	29.428897	25.003165	21.946681	38.92275	33.378936	29.760229	47.769297	42.048299	60.027026	53.339682	48.620969	74.820392	68.868939	63.859022	101.061779	95.623739	91.884298	-13.584762	4.568906	
9480000	5	-3.9470442581	2.3433214605	72.3395321708	3.9423276399	1.2945035559	126.2438717149	19.347041	15.982446	13.656949	29.614023	24.907829	22.081665	39.072619	33.79427	29.603872	48.113217	41.902672	60.333832	53.051151	48.376807	74.825576	67.99614	62.899031	98.932573	94.11268	90.633701	-11.730741	4.526712	
9490000	5	-3.8711402302	4.0564586564	67.9134779305	4.1558315293	1.9392027666	127.3206206104	19.709598	16.338058	13.964928	30.480267	25.621112	22.150187	39.9917	34.007912	29.996558	49.480088	42.645462	60.990566	54.310828	48.916436	75.701844	69.120716	63.770453	100.745439	95.018659	91.259321	-12.382096	4.505188	
9500000	5	-3.8976623199	4.1308437931	74.0326710967	4.3613288531	1.2760432794	128.8755103684	19.352193	16.0358	13.78818	30.055714	25.417059	21.996332	39.757636	33.581199	29.444074	48.748256	42.172943	61.122569	53.452168	48.688182	75.625191	68.890681	64.118966	100.481869	95.941443	91.011729	-12.591987	4.473913	
9510000	5	-4.0683220988	1.286003944	64.5878218474	2.8063966747	0.0940496753	127.9342327078	19.249415	16.216265	14.090699	29.776624	25.742611	22.250277	39.408962	34.055508	30.281211	48.174696	42.522054	60.557237	54.012187	48.981274	75.451938	68.870293	63.84746	100.08697	96.100454	91.178724	-11.722619	4.58769	
9520000	5	-4.1660836309	3.1706720008	57.4743426834	2.3558406696	0.4123025083	125.6301357884	19.234054	16.411219	14.418195	29.708754	25.699968	22.800658	39.494565	34.227696	30.676999	48.175772	42.628009	60.119157	53.951148	49.480556	74.520885	68.580527	64.481758	98.282326	94.306998	91.079929	-11.201363	4.570835	
9530000	5	-4.0566992996	3.8275286575	53.324577493	2.2399819787	2.7507520838	130.3965433596	19.350305	16.119277	14.002793	29.963973	25.302496	22.510794	39.657149	34.287075	30.623586	48.81866	42.540293	60.71592	54.50173	49.333464	75.888261	69.432381	64.661076	101.345139	96.815866	92.781473	-11.467693	4.60544	
9540000	5	-4.0343735254	3.8350429118	50.6863131479	2.2695246576	0.2983373444	128.3834290617	19.444501	16.457494	14.185452	30.350104	25.635239	22.566696	39.8363	34.605801	30.141853	49.052874	42.699984	60.816205	54.363892	49.731871	76.139249	69.529914	64.120072	100.253702	96.42949	92.249329	-11.423094	4.577277	
9550000	5	-4.1504881887	0.10440892	52.3616097074	2.0807726606	3.052446608	126.2421238697	18.934386	16.064568	14.06001	29.508068	25.056824	22.328461	38.722065	33.723924	30.203387	47.794892	42.174747	59.360513	53.390174	49.161969	73.766743	68.072678	63.562962	98.754738	94.457151	90.871088	-12.453255	4.619774	
9560000	5	-4.1306631503	1.5785934445	53.7505936624	2.2615777638	1.7091069101	126.3179876818	19.41852	16.521419	14.321149	29.864837	25.938291	22.712167	39.450438	34.577285	30.781157	48.201922	43.010925	60.398447	54.188139	49.528379	75.02571	69.185019	63.957074	99.314422	94.887723	91.725322	-11.218485	4.516088	
9570000	5	-4.0682082302	3.9337486696	47.6293813583	2.0338446874	0.7423314606	127.9064057304	19.088565	16.010246	13.907482	29.698455	25.323898	22.498828	38.902131	33.802828	30.304488	48.216732	42.604343	60.221014	53.613392	48.66798	75.000092	68.524504	64.215586	99.682046	95.577669	91.409015	-11.362934	4.600728	
9580000	5	-4.0277707973	2.3011873018	42.5627270396	2.0910369244	2.7503457637	124.1917597787	19.819133	16.413245	14.243859	30.452654	25.841199	22.918432	39.840082	34.198841	30.802843	48.838206	42.899938	60.678525	54.252557	48.867975	74.690196	68.452191	64.217887	98.827276	94.073079	90.82357	-10.723238	4.455593	
9590000	5	-4.0205156729	4.1226469161	34.5497546627	1.8466445595	0.6422931682	124.1871711114	19.743416	16.559622	14.328753	30.377458	25.73907	22.80808	39.704684	34.137184	30.587137	48.768695	43.234241	60.673738	53.777609	49.461259	74.599305	68.928976	63.421734	98.875185	94.394994	89.968223	-11.193453	4.576657	
9600000	5	-4.2434345842	3.4282572465	44.9351435922	1.8410109183	2.0809582007	125.4578370984	19.33573	16.489165	14.588574	29.670576	25.86209	23.039504	39.504553	34.425127	30.927395	48.211243	43.029053	60.372681	54.402765	49.800369	74.363592	68.758103	64.309459	98.377355	94.104963	91.626441	-10.955934	4.624386	
9610000	5	-4.1825884161	2.3373010823	45.3257534142	1.7803450157	1.6398582321	128.4068004977	18.969955	15.989737	13.976449	29.410895	25.309341	22.356303	38.724873	34.039161	30.205395	47.598716	41.892978	60.050417	53.744285	49.271046	74.449934	68.913384	63.499454	99.942862	95.549141	91.457636	-10.713385	4.611526	
9620000	5	-4.1627033295	3.8446162595	36.8661969775	1.6396111331	1.0166740193	129.0694567723	19.029517	16.160412	14.103032	29.784552	25.498146	22.436361	38.981857	34.260539	30.497308	48.269756	42.383454	60.340357	53.928783	49.707068	75.392421	68.889051	64.408173	100.680297	96.381767	92.378038	-11.00362	4.615503	
9630000	5	-4.0717997131	2.5740196457	34.5818776961	1.6508482077	2.0093371023	128.5152965039	19.097625	15.862628	13.717479	29.473362	25.020525	22.223596	39.028052	33.653169	29.912858	47.589344	42.032196	60.198659	53.720279	48.655179	75.001158	68.861112	64.016555	99.956931	94.705137	91.27708	-10.449554	4.601538	
9640000	5	-3.982862048	2.6008079484	29.6190757431	1.6507472064	0.8404094072	129.7648080301	19.29929	16.105671	13.896735	29.748172	25.22209	22.004075	39.487188	33.914906	30.138216	48.585393	41.992867	60.834258	54.071635	48.849785	75.611022	69.138809	64.067072	101.27272	95.90839	91.9651	-10.355702	4.47299	
9650000	5	-3.886600135	4.6016587755	28.1160597578	1.7122670875	2.8598752068	128.1874096346	19.299483	15.821119	13.577667	29.976092	25.064384	21.894811	39.431782	33.574205	29.785603	48.340855	42.027609	60.838617	53.308904	48.0121	75.242232	68.595414	62.841293	100.273139	95.110485	91.240702	-11.50939	4.624074	
9660000	5	-3.9002852444	3.5328659151	31.7730810935	1.7489565042	2.3084847642	131.0698045867	19.235711	15.848856	13.621733	29.824275	24.951304	21.804296	39.489725	33.630796	29.48399	48.450637	41.94948	60.781753	53.535129	48.163753	75.996377	69.201243	63.41336	101.023572	96.540522	92.108707	-10.715353	4.546105	
9670000	5	-3.9380878769	3.2456440831	17.4053514395	1.5217329869	1.6661795567	125.5494708285	19.795529	16.289262	14.144863	30.368613	25.506104	22.385273	39.689851	34.453949	30.290142	49.129545	42.108339	60.883473	54.317748	48.926467	75.427765	68.750022	63.400566	98.949823	93.860388	90.624102	-10.166776	4.571311	
9680000	5	-4.000585109	3.8989239683	19.944460801	1.5420465342	2.8191073235	124.4954870223	19.85388	16.469806	14.323447	30.409619	25.939656	22.895359	40.010623	34.449896	30.61456	48.886842	43.081686	61.095846	54.222242	49.424195	75.263227	68.94649	64.12196	98.393749	93.874923	90.708848	-10.610657	4.602925	
9690000	5	-4.0143747494	0.5007708525	13.9284609568	1.413348201	0.0587930387	124.6838974791	19.763541	16.433702	14.200671	30.062639	25.78908	22.572558	39.748228	34.24532	30.820479	49.137775	42.527674	60.570694	54.018103	49.079194	75.08055	68.875554	63.761155	98.31462	94.063309	90.441214	-10.990323	4.525738	
9700000	5	-3.9280703342	3.2448018801	10.9082258052	1.4223001744	1.5468719906	124.0812787179	19.717944	16.381913	14.052563	30.398669	25.691801	22.328017	39.622459	34.273922	30.064427	48.74034	42.80232	60.82985	53.988335	48.989346	74.720937	68.252497	63.259591	98.233385	93.684311	89.884141	-9.982234	4.617618	
9710000	5	-3.9018838093	0.8442663013	15.453644667	1.4568469172	2.1510472647	128.0916407482	19.381672	15.891748	13.616956	30.046141	25.216672	21.697841	39.71522	33.503777	29.630802	48.861967	41.765246	60.318492	53.556592	48.087109	75.27086	68.632344	63.113835	99.836349	94.700924	90.733635	-10.703558	4.599434	
9720000	5	-4.1584516422	-0.2702754386	12.4350760139	1.2797619351	3.3988388434	126.7727232649	19.234008	16.389348	14.262035	29.949615	25.888923	22.89455	39.457248	34.216543	30.75505	48.454107	42.782864	60.144213	54.410555	49.606276	75.06659	69.235906	64.279107	98.994304	95.629658	91.755364	-11.953736	4.623761	
9730000	5	-4.2171155531	2.8854545553	11.5011559536	1.2240980536	2.790792965	126.3460243298	19.227258	16.242205	14.372299	29.685512	25.670525	22.777375	39.062408	34.128677	30.709646	48.123821	42.427228	59.591166	53.770521	49.603099	74.611271	68.836316	64.355655	99.404326	94.99449	90.991119	-9.890312	4.560162	
9740000	5	-3.9911689956	1.9815766989	1.0371113695	1.2211997459	0.434320185	125.3511855687	19.474432	16.072263	14.009895	29.965624	25.426103	22.248155	39.123974	33.634102	30.127244	48.364762	42.087591	60.219186	53.672069	48.706325	74.793716	68.81082	62.960246	98.788138	93.382372	90.276051	-10.30462	4.604971	
9750000	5	-4.1349518569	3.5635086841	0.1220856204	1.1286425539	1.5948488832	128.2668258955	19.159612	16.155702	14.072526	29.709049	25.436679	22.426673	39.136155	33.967533	30.484797	48.233162	42.355608	60.202508	53.977115	49.446317	74.884582	69.385428	64.08497	99.47967	95.747877	91.500581	-12.542522	4.518488	
9760000	5	-3.9916420235	1.5234688664	1.6518875146	1.188001602	2.8127904309	130.9741904644	19.103956	15.674504	13.734432	29.663138	25.134013	21.869331	38.999634	33.652939	29.563644	48.025834	41.988736	60.478736	53.76314	48.898243	75.390288	68.571104	63.665765	101.078491	96.269601	92.303273	-10.291624	4.572982	
9770000	5	-4.0418680389	2.0137840081	2.4705656272	1.2024326764	3.1065096044	127.6926502258	19.210438	15.987431	14.064711	29.821955	25.349565	22.433842	39.339	33.81982	30.456472	48.747984	42.335873	60.154951	53.762645	49.336583	75.359853	68.859859	63.739335	99.541308	95.111415	91.891433	-9.93918	4.61396	
9780000	5	-4.0450527904	2.3661797749	1.1551511209	1.1980199173	1.3563944612	126.3182214808	19.315174	16.24243	14.160216	29.77603	25.721051	22.490587	39.394766	33.953617	30.25553	48.568449	42.189201	60.871184	53.751984	49.088536	74.976074	68.885933	64.007016	99.778972	94.327445	90.581726	-10.188346	4.60204	
9790000	5	-4.1022250459	1.8865216357	2.7040370672	1.2149130851	1.2720370484	125.8042575548	19.736183	16.624747	14.21861	30.139809	25.827652	23.133435	39.869986	34.50434	31.215872	48.839396	42.886398	60.201591	54.593107	49.697601	75.487563	69.446315	64.478807	99.903282	94.881004	91.472802	-9.958984	4.583548	
9800000	5	-4.1115551997	3.3636611255	5.6769544427	1.1984932935	2.9612087841	127.2540212419	19.080212	16.17017	14.097628	29.668347	25.541063	22.412351	38.970056	33.865683	30.260078	48.03532	42.055323	59.642613	53.800236	49.063056	74.483942	68.83281	64.017929	99.577986	94.689829	91.260149	-9.952613	4.493927	
9810000	5	-4.1929450934	3.9293662307	7.2003034166	1.1868925067	2.1009831145	126.6515484748	19.183749	16.278838	14.194088	29.613155	25.620302	22.768179	39.002311	34.342261	30.516753	48.210298	42.461153	59.548531	54.205599	49.230985	74.799302	69.013219	64.604212	98.665495	94.643558	91.381832	-10.320649	4.571358	
9820000	5	-4.0966763648	3.8430027083	7.7076840733	1.2440342839	1.9306143034	129.4074720249	19.437004	16.331264	14.107878	30.088304	25.506366	22.600183	39.543478	34.1385	30.648599	48.592886	43.012343	60.650816	54.380649	49.554927	75.833823	70.032333	64.82023	100.598697	95.812353	92.778194	-10.284899	4.45812	
