State	Model	DGtau1	DGtaudag	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	logPrior	rho
2591	11	-1.8782580261	5.0622669533	100.120941559	0.0625001729	2.9694751543	26.5151411643	6.680876	8.049273	9.834427	11.97445	16.209319	18.080989	19.314804	20.443208	21.28383	22.419202	6.26501	7.656775	9.663262	13.595077	15.430641	16.870421	17.934001	18.792435	19.978432	0.254777	0.504983	0.992249	1.891233	3.520614	7.235386	16.484985	19.603829	22.198449	1.789891	2.424611	3.984069	4.870114	5.518164	6.097532	6.634947	7.429291	0.208536	0.287603	0.496671	0.615725	0.716523	0.812091	0.894932	1.020203	-11.926533	2.388495
2592	11	-1.9326494483	5.0371458405	100.1160290339	2.1267402296	3.2116108427	26.4761071851	6.485268	8.010192	9.717072	12.03065	16.409421	18.441294	19.745336	20.781443	21.537133	22.64957	6.257863	7.696411	9.69731	13.935692	15.795211	17.050449	18.154225	19.144802	20.236853	0.256694	0.509529	1.001963	1.911601	3.578547	7.302399	16.663252	19.842908	22.492648	1.866224	2.506304	4.135805	4.962955	5.643273	6.198439	6.757812	7.488943	0.216691	0.300359	0.512666	0.636307	0.730417	0.825862	0.90824	1.026241	-12.668969	2.387711
2593	11	-1.942536411	5.0383275387	103.123504922	0.0243755321	3.2618207539	26.4898660153	6.393416	7.934661	9.684682	11.903631	16.486821	18.426938	19.69028	20.700566	21.596362	22.68205	6.159119	7.668944	9.64536	13.884882	15.799531	17.023092	18.082096	18.887169	20.0536	0.248202	0.498277	0.972714	1.866357	3.489968	7.145719	16.739089	19.790429	22.464694	1.826184	2.44764	4.035832	4.888555	5.522625	6.162767	6.641203	7.312608	0.215382	0.290655	0.499823	0.621581	0.709211	0.810073	0.878543	1.002113	-12.670182	2.373807
2594	11	-2.0128946729	5.0535733377	105.1370768258	0.0855503444	3.1551970134	26.659202922	6.555264	8.055391	9.776589	12.005047	16.44971	18.357858	19.609398	20.749305	21.569201	22.712626	6.327192	7.803854	9.801885	13.913927	15.73829	17.001847	18.117199	19.058736	20.06254	0.250271	0.49668	0.970949	1.866243	3.472875	7.15448	16.607373	19.816798	22.547953	1.919176	2.549753	4.139901	4.988756	5.614593	6.151758	6.655983	7.342853	0.222848	0.305259	0.512134	0.628774	0.724509	0.808918	0.89261	1.003409	-11.94114	2.388146
2595	11	-2.0151071599	5.0535659613	104.7426603688	0.0762920274	3.1686058425	26.4071702391	6.5389	7.999544	9.79714	12.004943	16.394217	18.291317	19.47096	20.546874	21.467676	22.578088	6.341536	7.759215	9.680184	13.839779	15.725769	16.956084	17.912029	18.926863	19.960335	0.250033	0.49436	0.965167	1.85588	3.453919	7.162818	16.458692	19.695022	22.236476	1.911727	2.56204	4.092746	4.924056	5.572105	6.113078	6.60236	7.334945	0.222466	0.302547	0.512344	0.633861	0.725126	0.811099	0.890876	0.988903	-11.990847	2.388787
2596	11	-2.0194023506	5.0440110363	104.527569497	0.2905463066	3.0990124233	26.2947281342	6.626512	8.206231	9.857218	11.999545	16.35978	18.134355	19.425441	20.424685	21.373802	22.41173	6.342901	7.838773	9.754612	13.851706	15.539583	16.844919	17.945543	18.772221	19.782408	0.24912	0.492163	0.968501	1.852668	3.445442	7.113744	16.416465	19.523579	22.115835	1.914393	2.532101	4.099714	4.944973	5.607293	6.16237	6.589555	7.264829	0.220329	0.301868	0.50951	0.632092	0.713044	0.810732	0.88588	0.993289	-11.78302	2.367992
2597	11	-1.9627849091	5.0827504943	100.9350013872	0.3380409074	3.0469912319	26.2372164206	6.573534	8.045518	9.756824	11.821005	16.113534	17.944961	19.263557	20.365821	21.185184	22.257779	6.267278	7.682379	9.670159	13.66929	15.528098	16.708548	17.736037	18.689406	19.727565	0.253997	0.501519	0.980428	1.884821	3.520181	7.182625	16.459363	19.49672	21.991912	1.866967	2.509995	4.093079	4.939115	5.555437	6.137938	6.667141	7.360995	0.21865	0.297886	0.512437	0.633913	0.725134	0.819805	0.894347	1.01418	-11.708247	2.366745
2598	11	-1.8989388325	5.0140621524	99.1336695367	0.3845334932	3.1394821608	26.2046727072	6.589521	8.147776	9.909959	12.120502	16.289573	18.269123	19.532849	20.556414	21.491153	22.516853	6.279773	7.752723	9.743327	13.835875	15.678657	16.924641	17.992333	18.833776	20.000812	0.255075	0.504037	0.989187	1.911538	3.541642	7.239449	16.532062	19.64692	22.116283	1.831271	2.448081	4.059069	4.878185	5.539206	6.155513	6.698231	7.420765	0.211249	0.291352	0.499978	0.622347	0.721478	0.811515	0.895074	1.020078	-11.699071	2.37466
2599	11	-1.907447475	5.0528661242	94.1007925977	0.4803650401	3.1791522841	25.9089675186	6.471465	7.99384	9.649802	11.882866	16.257704	18.088867	19.312826	20.429757	21.298364	22.253277	6.229682	7.670393	9.633945	13.697499	15.637015	16.883063	17.959485	18.830206	19.966041	0.266257	0.527099	1.031478	1.981962	3.66975	7.444657	16.676012	19.63798	22.024948	1.909814	2.529851	4.174142	5.029269	5.713421	6.346059	6.854042	7.590827	0.224369	0.302895	0.521066	0.648842	0.748151	0.848023	0.940316	1.061661	-11.705082	2.387045
2600	11	-1.8723372731	5.017825297	95.08289717	0.776299453	3.2999465391	26.0074872079	6.369824	7.902391	9.641188	11.900112	16.448295	18.246802	19.540465	20.626843	21.463561	22.539241	6.165692	7.648714	9.6085	13.811827	15.688252	16.947598	18.126083	18.906045	20.063795	0.262419	0.516664	1.019893	1.95601	3.607771	7.400367	16.670775	19.677881	22.319855	1.832817	2.431216	4.096958	4.963901	5.647129	6.282199	6.807319	7.580046	0.207567	0.294062	0.507786	0.634359	0.733684	0.829331	0.921185	1.044353	-11.893617	2.389376
2601	11	-1.9471078726	5.0085547488	97.6293211416	1.703062817	3.2076850173	25.6584964246	6.5665	8.036992	9.761978	11.952636	16.226068	18.028395	19.323911	20.207464	21.137325	22.174875	6.300571	7.756529	9.686598	13.823812	15.591693	16.816983	17.798329	18.571038	19.789441	0.257606	0.508629	0.994427	1.903487	3.55159	7.199166	16.443065	19.484211	21.949639	1.873561	2.504335	4.129421	4.920967	5.632366	6.193234	6.710042	7.39447	0.216215	0.300121	0.512726	0.63145	0.734627	0.825737	0.908664	1.022194	-12.501097	2.359111
2602	11	-1.9667819855	5.0623912153	98.6807667757	0.1474345007	3.1765730018	26.0522422846	6.443288	7.93016	9.64262	11.853958	16.248167	18.075626	19.432186	20.48275	21.221275	22.350604	6.273683	7.605517	9.684442	13.772908	15.600404	16.943132	17.954672	18.751611	19.932373	0.259712	0.509616	1.002393	1.915206	3.553915	7.294442	16.521143	19.520934	22.077925	1.907074	2.524623	4.134521	4.971955	5.689533	6.255804	6.807629	7.436161	0.225728	0.306737	0.519575	0.648757	0.743145	0.830194	0.912666	1.025521	-11.705088	2.339717
2603	11	-2.0440560886	4.9916446509	101.6093638012	0.1391871133	3.3643732676	25.8925594676	6.46777	8.03377	9.737737	12.146469	16.619519	18.333299	19.687393	20.657208	21.282798	22.320667	6.34019	7.862285	9.857348	14.064091	15.803434	17.060703	18.017841	18.964049	19.924719	0.254194	0.501137	0.984224	1.894773	3.52053	7.247704	16.503521	19.602566	22.187962	1.959196	2.623551	4.208766	5.000415	5.684959	6.215892	6.750423	7.335427	0.228226	0.312981	0.517171	0.645583	0.740001	0.827769	0.90046	1.009211	-11.844892	2.375292
2604	11	-2.0366348555	5.0484453682	101.2397161542	0.1370460742	3.3214640812	25.737226848	6.317469	7.865258	9.556872	11.857722	16.297469	18.143926	19.274444	20.484776	21.29909	22.163235	6.199002	7.665553	9.65175	13.76487	15.655945	16.782096	17.866855	18.809711	19.648917	0.252306	0.500408	0.97246	1.876285	3.497765	7.180873	16.324024	19.444548	21.958719	1.919272	2.564699	4.159349	4.987229	5.627046	6.177045	6.659972	7.320673	0.227479	0.307049	0.524596	0.638789	0.732544	0.788814	0.904976	1.00544	-11.812875	2.371627
2605	11	-2.0137679652	4.9765623272	98.7818821366	1.8957726224	3.3817948145	25.5695172453	6.402807	8.042165	9.815526	11.971225	16.518991	18.260908	19.555231	20.610927	21.247807	22.220388	6.288321	7.834188	9.829534	14.000427	15.791313	16.972133	17.959242	18.760967	19.800468	0.25609	0.489906	0.991774	1.908986	3.53174	7.182561	16.41401	19.570541	22.030306	1.938247	2.572862	4.200729	5.02049	5.669097	6.229164	6.686312	7.413439	0.226128	0.309938	0.523589	0.642863	0.740188	0.839036	0.907727	1.015843	-12.674722	2.336285
2606	11	-2.0028111649	4.9847761729	101.5931770282	0.1555294528	3.3771422266	25.9981896707	6.447261	8.016952	9.799554	12.160171	16.632236	18.500912	19.742755	20.703752	21.448721	22.422583	6.246308	7.779165	9.794656	14.053637	15.759382	17.079639	18.0508	18.896945	19.991193	0.250681	0.499281	0.972681	1.875496	3.482431	7.16002	16.618612	19.616109	22.227573	1.900057	2.534412	4.141671	4.984873	5.58668	6.205281	6.677646	7.332756	0.224449	0.303414	0.50974	0.632525	0.726757	0.817092	0.894349	1.004572	-11.792918	2.387145
2607	11	-2.0847652874	5.0486393537	105.2863046881	2.4614748656	3.28256766	26.2367083621	6.429519	7.926796	9.719128	11.957712	16.432098	18.305298	19.57124	20.618985	21.422275	22.40067	6.345355	7.820062	9.849311	13.94665	15.828351	16.938741	18.087792	18.883864	19.909765	0.249428	0.491639	0.967937	1.862938	3.464766	7.169976	16.482205	19.640583	22.266851	1.968384	2.62389	4.219537	5.029105	5.630847	6.163036	6.706589	7.27866	0.228107	0.315373	0.52694	0.638172	0.731477	0.816496	0.894107	0.996384	-12.9759	2.347514
2608	11	-2.0205074098	5.0910318108	103.2951979387	5.5702025435	3.0115577043	26.6598501119	6.693621	8.240541	9.823337	11.983452	16.308259	18.119749	19.425706	20.57508	21.45193	22.605068	6.337804	7.836946	9.821332	13.81481	15.617217	16.873281	18.048963	18.892569	20.037622	0.255501	0.504968	0.992646	1.898505	3.510137	7.271417	16.56414	19.702746	22.260086	1.930372	2.576717	4.187296	5.007046	5.663113	6.211926	6.73348	7.399656	0.229379	0.308195	0.525019	0.642755	0.739597	0.826215	0.9066	1.016123	-13.788603	2.389081
2609	11	-2.0712167338	5.1202921357	103.9929813445	0.2764418513	3.1173445573	26.5602786953	6.435698	7.934773	9.639469	11.790967	16.311015	18.077254	19.446853	20.500228	21.518316	22.542997	6.334784	7.691152	9.746172	13.813787	15.598001	16.957495	17.929476	18.93913	19.933512	0.253807	0.506929	0.987512	1.900209	3.508742	7.238721	16.551712	19.636596	22.307503	1.959719	2.62981	4.222718	5.061473	5.705733	6.252466	6.766795	7.392308	0.236052	0.31934	0.534782	0.649096	0.744552	0.832872	0.909051	1.018357	-11.778691	2.387839
2610	11	-2.0856368762	5.1304247783	104.5641033981	0.9343625877	3.0494747578	26.5178141814	6.50828	8.035553	9.665516	11.775153	16.092116	17.989804	19.273971	20.384895	21.287679	22.427992	6.332812	7.789497	9.726517	13.693692	15.516937	16.787587	17.881049	18.835092	19.919011	0.25394	0.504612	0.981881	1.885618	3.499676	7.28282	16.520785	19.631669	22.06605	2.006908	2.65408	4.212694	5.022792	5.670488	6.237673	6.710278	7.30399	0.235793	0.322105	0.533709	0.652352	0.741502	0.829839	0.904794	1.012569	-12.190977	2.389272
2611	11	-1.9965656213	5.0501793678	105.8057337151	0.4822315334	3.1643136152	26.6299259172	6.509137	8.047543	9.798584	11.971149	16.487529	18.424023	19.693795	20.749962	21.467834	22.646507	6.313795	7.732905	9.724407	13.850858	15.666956	16.988008	18.103417	19.018676	19.998614	0.24763	0.492139	0.960904	1.860709	3.458547	7.073035	16.606633	19.74877	22.415758	1.870267	2.509662	4.083245	4.934207	5.530718	6.114372	6.609038	7.290141	0.217766	0.297481	0.505267	0.623355	0.717937	0.800757	0.878366	0.999104	-11.869348	2.372794
2612	11	-2.038322243	5.0955743922	105.292179871	0.9067546742	3.0884239043	26.5759286024	6.478046	7.993595	9.770077	11.858513	16.266935	18.113252	19.389486	20.559297	21.361911	22.485257	6.282997	7.745086	9.692838	13.754024	15.613708	16.874532	17.846578	18.868351	19.934202	0.249764	0.497949	0.97379	1.879365	3.459589	7.143258	16.494452	19.700311	22.267737	1.93444	2.548544	4.170964	4.966879	5.571428	6.135127	6.667093	7.324026	0.224311	0.304652	0.518047	0.637588	0.725632	0.814311	0.891102	0.994493	-12.152974	2.365217
2613	11	-2.0831820264	5.1087627133	105.7653134205	0.0205694932	3.0594135745	26.6583204278	6.556879	8.04269	9.747783	11.888188	16.306636	18.216168	19.478851	20.498045	21.392138	22.501041	6.328831	7.814103	9.771965	13.83082	15.654696	16.896514	17.963883	18.937715	19.992474	0.253277	0.495722	0.976671	1.87964	3.482496	7.209219	16.562916	19.600535	22.248045	1.983711	2.65007	4.209746	5.060399	5.6268	6.223776	6.704148	7.35412	0.230821	0.319483	0.533651	0.643095	0.74134	0.828766	0.900071	1.006243	-12.931242	2.37416
2614	11	-2.0880708495	5.1101937038	105.6777322437	5.5284874686	3.0205641846	26.5995629108	6.591244	8.050262	9.774065	11.939094	16.19115	18.02506	19.358934	20.45274	21.360906	22.39449	6.401875	7.878903	9.761383	13.778732	15.583155	16.860518	17.916357	18.787336	19.939785	0.251241	0.501203	0.979741	1.877615	3.497906	7.181028	16.493613	19.634831	22.135364	1.966368	2.631695	4.226111	5.034474	5.678735	6.196086	6.669739	7.354777	0.236737	0.321137	0.52666	0.647442	0.739678	0.825743	0.898588	1.007262	-13.850362	2.388262
2615	11	-2.0389634636	5.1153767485	107.4617097917	1.0018182708	3.0248312909	26.8252803807	6.528188	8.012921	9.657336	11.7896	16.126434	18.166491	19.430731	20.481215	21.494805	22.539906	6.293266	7.69862	9.688128	13.715598	15.568442	16.785594	17.901985	18.829815	19.896543	0.247772	0.493077	0.963081	1.850972	3.441128	7.104689	16.498036	19.659867	22.265532	1.894943	2.548402	4.105403	4.904654	5.549232	6.1227	6.601074	7.257558	0.223611	0.303683	0.512748	0.620695	0.722144	0.804653	0.884069	0.991879	-12.216714	2.383889
2616	11	-2.0400973192	5.1153628721	107.7515539302	0.0201766118	3.0876396408	27.0396379952	6.446558	8.036188	9.701733	11.876704	16.375159	18.263228	19.608589	20.763878	21.743559	22.74708	6.306524	7.775844	9.616545	13.811258	15.638989	17.007484	18.127953	19.062869	20.101044	0.249986	0.491903	0.9778	1.858673	3.452341	7.202928	16.674641	19.824605	22.580891	1.928892	2.562244	4.106515	4.930802	5.588851	6.119879	6.671979	7.310298	0.224192	0.304034	0.517576	0.632701	0.727631	0.808019	0.888367	0.997213	-12.920126	2.386851
2617	11	-2.0400973177	5.1161530401	108.3549909305	0.1511309813	3.061629711	26.9698474761	6.456446	8.04186	9.719227	11.871306	16.258185	18.17171	19.537311	20.654545	21.451052	22.682437	6.248253	7.695382	9.671493	13.729165	15.598088	16.960013	17.989049	19.032197	20.058018	0.247505	0.487086	0.957245	1.840392	3.440559	7.115774	16.497386	19.86345	22.445463	1.912823	2.539617	4.112551	4.917412	5.554408	6.097501	6.616089	7.284423	0.222159	0.305002	0.513666	0.627242	0.719199	0.804457	0.884181	0.990679	-11.80522	2.387538
2618	11	-2.0504421306	5.1155092053	105.0614529436	6.9700967393	3.0612860368	27.0198245859	6.553958	8.06935	9.759309	11.938583	16.351578	18.226417	19.582575	20.835058	21.569874	22.740528	6.393518	7.826455	9.713539	13.92969	15.729215	17.021444	18.230072	19.116914	20.27491	0.255483	0.506538	0.987973	1.908041	3.530112	7.265363	16.797159	19.878923	22.486274	1.954688	2.606706	4.212577	5.073654	5.717744	6.295543	6.754678	7.482202	0.232512	0.31615	0.532209	0.650837	0.743433	0.833895	0.912524	1.016287	-14.109515	2.368762
2619	11	-2.0454645164	5.1027774103	107.3939478378	7.1164364983	3.0612851787	27.0199196514	6.569746	8.060326	9.739444	11.889573	16.396756	18.317888	19.613865	20.643745	21.677693	22.850449	6.338061	7.786806	9.768266	13.837606	15.738711	17.097086	18.030141	19.019263	20.124237	0.249064	0.494842	0.96887	1.878163	3.476901	7.168543	16.577976	19.902728	22.454007	1.930518	2.563235	4.161247	4.970627	5.599267	6.166155	6.658819	7.360496	0.225455	0.309397	0.519911	0.634627	0.728077	0.812073	0.895879	1.001166	-14.159049	2.385394
2620	11	-2.0454750584	5.1275612158	107.3776569726	0.7864962536	3.0612851787	26.8419772749	6.464573	7.935091	9.627295	11.735223	16.209188	18.076045	19.397305	20.546765	21.407982	22.694825	6.272709	7.661898	9.639916	13.742402	15.535852	16.861398	17.89531	18.985757	20.120454	0.247546	0.49554	0.959722	1.855447	3.444532	7.073705	16.483092	19.630758	22.401692	1.910422	2.547009	4.095757	4.923817	5.596382	6.120438	6.576292	7.241816	0.226266	0.307911	0.513649	0.631214	0.722441	0.807543	0.886657	0.991611	-12.083524	2.385732
2621	11	-2.0565364554	5.069754758	106.2677207861	0.3038093075	3.1028217048	26.3503850341	6.61379	8.065061	9.749049	11.930686	16.306038	18.073264	19.471729	20.393779	21.324634	22.412	6.379451	7.778208	9.732823	13.721355	15.581484	16.810521	17.931206	18.769498	19.719192	0.246581	0.487772	0.955939	1.842728	3.407293	7.144759	16.388111	19.527627	22.176613	1.925069	2.575613	4.129506	4.912508	5.547088	6.094878	6.56872	7.232503	0.229078	0.308044	0.517586	0.629885	0.722012	0.805294	0.877513	0.982205	-11.821284	2.380931
2622	11	-2.0925175463	5.0987065012	105.9948006939	0.4190467137	3.1366789767	26.5378485694	6.466963	7.924208	9.701161	11.921066	16.2523	18.159006	19.412728	20.665102	21.427696	22.516639	6.330453	7.821311	9.792141	13.818102	15.676346	16.934398	18.037543	18.752563	20.031871	0.249504	0.497925	0.975399	1.880256	3.499007	7.117351	16.61916	19.701713	22.215469	1.98347	2.61806	4.205412	5.023195	5.649092	6.159489	6.696065	7.332588	0.235291	0.317128	0.530982	0.645673	0.739703	0.821864	0.890094	0.999977	-11.893377	2.385424
2623	11	-2.0463746251	5.0087046191	105.7472413389	1.456733654	3.2145326673	26.0706259485	6.597037	8.091892	9.855286	12.038137	16.458026	18.34607	19.555582	20.420958	21.353054	22.414696	6.321456	7.772913	9.85292	13.885318	15.684948	16.908589	17.922963	18.776739	19.763786	0.245895	0.482852	0.954271	1.826474	3.387272	7.000423	16.348096	19.496853	22.173327	1.898709	2.522334	4.076616	4.901756	5.516168	6.08847	6.584995	7.184572	0.224215	0.301638	0.51027	0.626163	0.715951	0.801086	0.873618	0.976135	-12.524254	2.384716
2624	11	-1.9273389242	4.9756427428	98.739552833	0.4681104657	3.1729571399	25.9618741831	6.679373	8.268307	9.964473	12.159885	16.480052	18.237667	19.40717	20.477432	21.418583	22.272198	6.354246	7.803659	9.853974	13.90821	15.615698	16.890241	17.989553	18.791303	19.890925	0.254577	0.504132	0.988582	1.895595	3.52446	7.251728	16.575876	19.649055	22.184922	1.861333	2.522452	4.075787	4.900544	5.563776	6.191152	6.670318	7.398071	0.213168	0.29448	0.508555	0.628613	0.723141	0.814254	0.899004	1.01975	-11.794141	2.382266
2625	11	-2.0013847121	4.9896989856	100.5085436596	0.0908485825	3.2956454711	25.8837738363	6.537813	8.040621	9.816331	12.146189	16.495843	18.281566	19.534486	20.615704	21.436535	22.334989	6.367988	7.843653	9.886751	13.949458	15.684275	17.034918	18.087418	18.802866	19.812738	0.253805	0.504729	0.981152	1.901229	3.491888	7.215651	16.41179	19.574884	22.255364	1.910312	2.557577	4.143684	4.963754	5.59491	6.219935	6.725797	7.402739	0.221534	0.30561	0.518917	0.638444	0.728058	0.824376	0.899269	1.012971	-11.9172	2.363973
2626	11	-2.0062796042	4.9910854032	99.8086936109	0.8407544302	3.2765862616	25.4901591612	6.531056	8.059968	9.8307	11.96339	16.361718	18.015016	19.320306	20.264997	21.088407	22.010156	6.328139	7.793612	9.750843	13.843781	15.564679	16.870165	17.76447	18.515409	19.599923	0.252094	0.49873	0.976053	1.883445	3.481621	7.102365	16.26622	19.405251	21.90158	1.906944	2.540368	4.112126	4.953776	5.560782	6.158933	6.667765	7.292053	0.221733	0.302205	0.521466	0.639829	0.729409	0.816498	0.887344	1.006142	-12.111329	2.362678
2627	11	-1.8920710263	4.9487772562	93.0629378255	0.0304721094	3.3696855066	25.3127067488	6.463319	8.042904	9.766923	12.065836	16.454807	18.319144	19.481001	20.36575	21.178588	22.181733	6.236205	7.679531	9.721028	13.91933	15.651367	16.852421	17.952219	18.77966	19.699513	0.263486	0.517296	1.013346	1.954812	3.619536	7.328967	16.537269	19.546083	21.987337	1.860524	2.489384	4.118971	4.967509	5.622796	6.263496	6.771955	7.504722	0.214744	0.295539	0.511974	0.638475	0.729075	0.83537	0.920837	1.05045	-12.426867	2.385362
2628	11	-1.9700669186	4.9384303201	95.268079872	0.0197592348	3.3922056221	25.2680766207	6.537226	8.13496	9.931224	12.084203	16.514755	18.335095	19.515864	20.479598	21.221504	21.987007	6.353479	7.896813	9.937727	13.963316	15.747379	16.925566	17.987299	18.694038	19.687273	0.259506	0.514723	1.010484	1.938097	3.581129	7.286081	16.337812	19.567462	21.813604	1.931897	2.583987	4.198568	5.016545	5.687169	6.252899	6.78293	7.443907	0.224097	0.305862	0.527373	0.642595	0.750005	0.828489	0.917467	1.031588	-12.898194	2.364343
2629	11	-1.8224560614	4.986158956	92.3550973037	0.03386496	3.1955259646	25.6433521404	6.536662	8.065778	9.78423	11.974424	16.302629	18.075757	19.385423	20.301046	21.143906	22.300681	6.218408	7.683338	9.706846	13.716501	15.634161	16.833836	17.811144	18.792423	19.899542	0.262798	0.518959	1.015709	1.958718	3.613176	7.409019	16.538376	19.617778	21.939701	1.803477	2.40682	4.037795	4.947651	5.621172	6.251166	6.793491	7.562766	0.206767	0.288174	0.501141	0.625805	0.728551	0.835259	0.923261	1.056577	-12.255617	2.387401
